"","FID","Id","ORIG_FID","LENGTH","START_X","START_Y","MID_X","MID_Y","END_X","END_Y"
"2138",5174,0,1612,27.8000875,297700.313,3239361.733,297714.213,3239361.733,297728.1131,3239361.733
"2805",5888,0,1923,11.25147686,297770.4375,3239217.89,297770.4375,3239223.516,297770.4375,3239229.142
"1887",4923,0,1495,21.53269032,297541.9912,3239079.733,297552.7575,3239079.733,297563.5238,3239079.733
"56",488,0,286,25.24855426,298856.8609,3235521.733,298869.4852,3235521.733,298882.1094,3235521.733
"4365",10339,0,2565,21.45683032,299100.4375,3235568.506,299100.4375,3235579.234,299100.4375,3235589.963
"1723",4759,0,1415,14.14389041,298492.249,3238707.733,298499.321,3238707.733,298506.3929,3238707.733
"1316",4352,0,1264,48.73517809,298309.1205,3238405.733,298333.4881,3238405.733,298357.8557,3238405.733
"1369",4405,0,1281,23.97621287,298407.8359,3238439.733,298419.824,3238439.733,298431.8121,3238439.733
"169",689,0,313,17.39313617,299196.8288,3235575.733,299205.5254,3235575.733,299214.2219,3235575.733
"3351",7035,0,2194,12.18562218,298312.4375,3238159.619,298312.4375,3238165.712,298312.4375,3238171.805
"3890",8195,0,2282,22.54219665,298488.4375,3237105.579,298488.4375,3237116.85,298488.4375,3237128.122
"574",2074,0,545,67.33300739,299149.8001,3236043.733,299183.4666,3236043.733,299217.1331,3236043.733
"4790",10764,0,2671,17.702792,299312.4375,3236057.794,299312.4375,3236066.646,299312.4375,3236075.497
"1559",4595,0,1344,11.16534268,298189.9735,3238565.733,298195.5562,3238565.733,298201.1388,3238565.733
"990",4026,0,1076,10.83286146,298601.9061,3237293.733,298607.3226,3237293.733,298612.739,3237293.733
"2612",5648,0,1856,25.26781364,297636.4375,3239383.084,297636.4375,3239395.718,297636.4375,3239408.352
"3232",6815,0,2165,18.89250803,298254.4375,3238455.492,298254.4375,3238464.939,298254.4375,3238474.385
"4565",10539,0,2620,40.37190367,299210.4375,3235536.988,299210.4375,3235557.174,299210.4375,3235577.36
"4602",10576,0,2629,11.9796484,299228.4375,3236043.868,299228.4375,3236049.858,299228.4375,3236055.848
"1900",4936,0,1505,20.50565958,297550.8967,3239099.733,297561.1495,3239099.733,297571.4023,3239099.733
"2254",5290,0,1654,12.05558257,298052.7739,3239445.733,298058.8017,3239445.733,298064.8295,3239445.733
"3058",6252,0,2000,12.08012982,297924.4375,3239417.886,297924.4375,3239423.927,297924.4375,3239429.967
"4546",10520,0,2615,14.00700447,299200.4375,3236036.219,299200.4375,3236043.223,299200.4375,3236050.226
"1251",4287,0,1214,16.16870472,298298.0272,3238187.733,298306.1115,3238187.733,298314.1959,3238187.733
"3387",7101,0,2199,11.63970088,298322.4375,3238428.944,298322.4375,3238434.764,298322.4375,3238440.584
"1529",4565,0,1337,35.19231999,298279.7021,3238551.733,298297.2983,3238551.733,298314.8944,3238551.733
"3021",6179,0,1981,27.42173126,297886.4375,3239179.22,297886.4375,3239192.931,297886.4375,3239206.642
"3882",8180,0,2281,15.43443553,298486.4375,3237633.433,298486.4375,3237641.15,298486.4375,3237648.867
"484",1800,0,517,25.85119653,299341.3062,3235987.733,299354.2318,3235987.733,299367.1574,3235987.733
"1782",4818,0,1454,16.13054165,297805.3403,3238997.733,297813.4055,3238997.733,297821.4708,3238997.733
"1392",4428,0,1291,18.69337937,298314.6552,3238459.733,298324.0018,3238459.733,298333.3485,3238459.733
"1834",4870,0,1474,21.04918509,297875.8749,3239037.733,297886.3995,3239037.733,297896.9241,3239037.733
"1484",4520,0,1322,19.45829085,298211.4726,3238521.733,298221.2017,3238521.733,298230.9309,3238521.733
"4305",10279,0,2547,86.62643718,299064.4375,3235586.601,299064.4375,3235629.914,299064.4375,3235673.228
"3144",6638,0,2137,16.26498093,298198.4375,3238427.878,298198.4375,3238436.01,298198.4375,3238444.143
"4261",10190,0,2484,13.4674497,298892.4375,3235585.867,298892.4375,3235592.601,298892.4375,3235599.334
"4310",10284,0,2548,37.78297421,299066.4375,3235917.692,299066.4375,3235936.584,299066.4375,3235955.475
"3577",7620,0,2240,30.17784252,298404.4375,3238672.206,298404.4375,3238687.295,298404.4375,3238702.384
"4006",8431,0,2297,11.90708485,298518.4375,3237143.313,298518.4375,3237149.266,298518.4375,3237155.22
"4421",10395,0,2582,17.14424366,299134.4375,3236006.909,299134.4375,3236015.481,299134.4375,3236024.054
"4281",10255,0,2538,48.72653557,299046.4375,3235529.547,299046.4375,3235553.91,299046.4375,3235578.273
"1846",4882,0,1478,33.36451559,297857.387,3239045.733,297874.0693,3239045.733,297890.7516,3239045.733
"3114",6388,0,2067,66.8253916,298058.4375,3239423.162,298058.4375,3239456.575,298058.4375,3239489.988
"4844",10818,0,2689,34.25090879,299348.4375,3235906.509,299348.4375,3235923.634,299348.4375,3235940.759
"3538",7545,0,2234,13.88486857,298392.4375,3238450.576,298392.4375,3238457.518,298392.4375,3238464.461
"1609",4645,0,1366,33.1796214,298377.4829,3238609.733,298394.0727,3238609.733,298410.6625,3238609.733
"2800",5881,0,1922,12.70728827,297768.4375,3239166.672,297768.4375,3239173.025,297768.4375,3239179.379
"4928",10902,0,2736,22.967876,299442.4375,3236082.437,299442.4375,3236093.921,299442.4375,3236105.405
"289",1329,0,456,15.14867371,299292.6943,3235865.733,299300.2687,3235865.733,299307.843,3235865.733
"4884",10858,0,2699,17.02342753,299368.4375,3235909.167,299368.4375,3235917.679,299368.4375,3235926.19
"2321",5357,0,1678,21.89627845,297610.5928,3239493.733,297621.5409,3239493.733,297632.4891,3239493.733
"1862",4898,0,1484,28.43574977,297531.3883,3239057.733,297545.6062,3239057.733,297559.8241,3239057.733
"1692",4728,0,1404,13.27700599,298495.2694,3238685.733,298501.9079,3238685.733,298508.5464,3238685.733
"920",3956,0,1028,40.20029293,298446.1855,3237197.733,298466.2857,3237197.733,298486.3858,3237197.733
"3285",6912,0,2183,14.88321844,298290.4375,3238636.77,298290.4375,3238644.212,298290.4375,3238651.653
"4077",8663,0,2312,13.41590078,298548.4375,3237097.25,298548.4375,3237103.958,298548.4375,3237110.666
"4549",10523,0,2616,21.11214418,299202.4375,3235558.655,299202.4375,3235569.211,299202.4375,3235579.767
"3318",6970,0,2189,59.94551698,298302.4375,3238523.781,298302.4375,3238553.754,298302.4375,3238583.727
"330",1487,0,479,118.8997763,299079.9383,3235911.733,299139.3882,3235911.733,299198.8381,3235911.733
"481",1797,0,517,17.25234511,299084.6621,3235987.733,299093.2883,3235987.733,299101.9145,3235987.733
"467",1757,0,513,38.5300453,299266.0535,3235979.733,299285.3186,3235979.733,299304.5836,3235979.733
"421",1655,0,500,36.12247695,299270.0647,3235953.733,299288.1259,3235953.733,299306.1871,3235953.733
"3438",7241,0,2210,14.93168254,298344.4375,3238191.478,298344.4375,3238198.943,298344.4375,3238206.409
"4258",10184,0,2483,16.40093679,298890.4375,3235536.038,298890.4375,3235544.239,298890.4375,3235552.439
"2970",6110,0,1963,10.55300381,297850.4375,3239046.504,297850.4375,3239051.781,297850.4375,3239057.057
"615",2177,0,557,36.75247481,299303.83,3236067.733,299322.2063,3236067.733,299340.5825,3236067.733
"2136",5172,0,1611,26.83298224,297703.1551,3239359.733,297716.5716,3239359.733,297729.9881,3239359.733
"646",2249,0,565,21.34518424,299176.6062,3236083.733,299187.2788,3236083.733,299197.9513,3236083.733
"55",485,0,285,14.72460671,299061.6125,3235519.733,299068.9748,3235519.733,299076.3371,3235519.733
"239",895,0,357,26.07573808,299051.2753,3235663.733,299064.3131,3235663.733,299077.351,3235663.733
"286",1323,0,455,18.38291859,299291.8584,3235863.733,299301.0499,3235863.733,299310.2414,3235863.733
"486",1808,0,518,76.59560238,299142.2502,3235989.733,299180.548,3235989.733,299218.8458,3235989.733
"2340",5376,0,1683,22.09973982,297603.0131,3239503.733,297614.063,3239503.733,297625.1128,3239503.733
"1959",4995,0,1529,11.97702095,297762.8234,3239147.733,297768.8119,3239147.733,297774.8004,3239147.733
"642",2240,0,564,22.75316065,299321.6468,3236081.733,299333.0234,3236081.733,299344.4,3236081.733
"711",2398,0,583,22.64021081,299296.0321,3236119.733,299307.3523,3236119.733,299318.6724,3236119.733
"4520",10494,0,2610,26.82507202,299190.4375,3235904.749,299190.4375,3235918.161,299190.4375,3235931.574
"3262",6871,0,2178,10.71563049,298280.4375,3238640.541,298280.4375,3238645.898,298280.4375,3238651.256
"4799",10773,0,2673,18.35182831,299316.4375,3235993.618,299316.4375,3236002.794,299316.4375,3236011.97
"1496",4532,0,1325,22.96072733,298229.2251,3238527.733,298240.7055,3238527.733,298252.1858,3238527.733
"3718",7878,0,2262,19.84186611,298448.4375,3237187.647,298448.4375,3237197.568,298448.4375,3237207.489
"4877",10851,0,2697,23.82469803,299364.4375,3235968.811,299364.4375,3235980.724,299364.4375,3235992.636
"916",3952,0,1027,15.9645997,298390.5936,3237195.733,298398.5759,3237195.733,298406.5582,3237195.733
"1600",4636,0,1358,32.62695087,298471.0453,3238593.733,298487.3587,3238593.733,298503.6722,3238593.733
"4292",10266,0,2543,59.01643835,299056.4375,3235522.465,299056.4375,3235551.973,299056.4375,3235581.481
"1398",4434,0,1293,44.6748943,298232.2103,3238463.733,298254.5478,3238463.733,298276.8852,3238463.733
"32",395,0,244,25.30610697,298859.4225,3235437.733,298872.0756,3235437.733,298884.7286,3235437.733
"106",577,0,299,48.29211361,299145.3034,3235547.733,299169.4494,3235547.733,299193.5955,3235547.733
"1468",4504,0,1316,25.63971897,298208.1905,3238509.733,298221.0104,3238509.733,298233.8302,3238509.733
"202",750,0,323,17.33848253,298879.6001,3235595.733,298888.2693,3235595.733,298896.9386,3235595.733
"4130",8845,0,2322,14.95737956,298568.4375,3237794.825,298568.4375,3237802.304,298568.4375,3237809.782
"3790",8028,0,2272,20.88521197,298468.4375,3237132.631,298468.4375,3237143.074,298468.4375,3237153.516
"4642",10616,0,2640,16.58257274,299250.4375,3235856.029,299250.4375,3235864.32,299250.4375,3235872.611
"2361",5397,0,1692,14.56915855,297777.5127,3239521.733,297784.7973,3239521.733,297792.0819,3239521.733
"143",649,0,308,41.08268348,299138.9948,3235565.733,299159.5361,3235565.733,299180.0775,3235565.733
"1530",4566,0,1337,33.28547904,298427.0028,3238551.733,298443.6456,3238551.733,298460.2883,3238551.733
"240",899,0,358,22.60493524,299053.3615,3235665.733,299064.6639,3235665.733,299075.9664,3235665.733
"1612",4648,0,1369,13.36808427,298378.6049,3238615.733,298385.2889,3238615.733,298391.973,3238615.733
"307",1382,0,465,18.13506618,299199.0126,3235883.733,299208.0802,3235883.733,299217.1477,3235883.733
"2173",5209,0,1628,103.0425425,297601.942,3239393.733,297653.4633,3239393.733,297704.9846,3239393.733
"2410",5446,0,1729,14.83595449,297641.5745,3239595.733,297648.9925,3239595.733,297656.4105,3239595.733
"227",830,0,345,36.57532356,299038.9816,3235639.733,299057.2693,3235639.733,299075.5569,3235639.733
"700",2369,0,579,32.1067157,299115.8952,3236111.733,299131.9485,3236111.733,299148.0019,3236111.733
"4114",8786,0,2318,18.07475056,298560.4375,3237793.45,298560.4375,3237802.488,298560.4375,3237811.525
"4727",10701,0,2662,82.12852472,299294.4375,3235921.086,299294.4375,3235962.15,299294.4375,3236003.214
"100",568,0,298,22.53123941,298869.5609,3235545.733,298880.8265,3235545.733,298892.0922,3235545.733
"2428",5464,0,1747,24.02230319,297696.3808,3239639.733,297708.3919,3239639.733,297720.4031,3239639.733
"741",3777,0,981,18.94020809,298558.5167,3237103.733,298567.9868,3237103.733,298577.4569,3237103.733
"22",373,0,234,32.66801283,298857.7953,3235417.733,298874.1293,3235417.733,298890.4633,3235417.733
"2997",6149,0,1975,32.36180718,297874.4375,3239172.013,297874.4375,3239188.193,297874.4375,3239204.374
"4138",8873,0,2324,15.20339963,298572.4375,3237732.239,298572.4375,3237739.841,298572.4375,3237747.443
"3219",6786,0,2160,21.70889138,298244.4375,3238522.095,298244.4375,3238532.95,298244.4375,3238543.804
"3074",6274,0,2008,29.49778996,297940.4375,3239421.811,297940.4375,3239436.56,297940.4375,3239451.309
"2647",5683,0,1864,20.26948361,297652.4375,3239378.118,297652.4375,3239388.252,297652.4375,3239398.387
"1694",4730,0,1405,18.15385982,298470.2324,3238687.733,298479.3093,3238687.733,298488.3862,3238687.733
"3234",6819,0,2166,18.83324877,298256.4375,3238454.752,298256.4375,3238464.168,298256.4375,3238473.585
"2076",5112,0,1571,10.71427546,297775.6509,3239231.733,297781.008,3239231.733,297786.3652,3239231.733
"3947",8295,0,2288,15.88797922,298500.4375,3237148.23,298500.4375,3237156.174,298500.4375,3237164.118
"550",1995,0,536,15.55679876,299275.4053,3236025.733,299283.1837,3236025.733,299290.9621,3236025.733
"2191",5227,0,1637,39.62639966,297587.5882,3239411.733,297607.4014,3239411.733,297627.2146,3239411.733
"876",3912,0,1013,16.1572637,298474.7166,3237167.733,298482.7952,3237167.733,298490.8739,3237167.733
"4444",10418,0,2588,29.45814754,299146.4375,3236011.613,299146.4375,3236026.342,299146.4375,3236041.071
"1312",4348,0,1261,23.07583707,298335.9438,3238399.733,298347.4817,3238399.733,298359.0196,3238399.733
"2504",5540,0,1805,44.73193348,297534.4375,3239018.923,297534.4375,3239041.289,297534.4375,3239063.655
"3342",7016,0,2192,33.24467352,298308.4375,3238522.783,298308.4375,3238539.405,298308.4375,3238556.027
"2665",5701,0,1870,16.58678714,297664.4375,3239687.655,297664.4375,3239695.948,297664.4375,3239704.242
"54",484,0,285,26.10569712,298856.8609,3235519.733,298869.9137,3235519.733,298882.9666,3235519.733
"1527",4563,0,1336,12.81262948,298492.7953,3238549.733,298499.2016,3238549.733,298505.6079,3238549.733
"4440",10414,0,2587,30.09703643,299144.4375,3236009.391,299144.4375,3236024.44,299144.4375,3236039.488
"531",1915,0,529,29.14257438,299187.3881,3236011.733,299201.9594,3236011.733,299216.5307,3236011.733
"3611",7687,0,2246,23.34188403,298416.4375,3237682.77,298416.4375,3237694.441,298416.4375,3237706.112
"2480",5516,0,1781,45.07441777,297486.4375,3238957.925,297486.4375,3238980.462,297486.4375,3239002.999
"3746",7932,0,2266,21.21983965,298456.4375,3238489.769,298456.4375,3238500.379,298456.4375,3238510.989
"509",1853,0,523,71.96967175,299150.7066,3235999.733,299186.6914,3235999.733,299222.6763,3235999.733
"1987",5023,0,1538,14.20824805,297793.7835,3239165.733,297800.8876,3239165.733,297807.9917,3239165.733
"215",790,0,333,36.6299782,299042.4649,3235615.733,299060.7799,3235615.733,299079.0949,3235615.733
"996",4032,0,1081,15.16686645,298432.7314,3237625.733,298440.3149,3237625.733,298447.8983,3237625.733
"71",516,0,290,19.48078834,299217.7376,3235529.733,299227.478,3235529.733,299237.2184,3235529.733
"1564",4600,0,1345,37.92401314,298264.9298,3238567.733,298283.8918,3238567.733,298302.8539,3238567.733
"2075",5111,0,1571,21.68005911,297632.6792,3239231.733,297643.5192,3239231.733,297654.3593,3239231.733
"50",476,0,283,27.65187463,298856.8609,3235515.733,298870.6868,3235515.733,298884.5128,3235515.733
"4676",10650,0,2649,12.41371738,299268.4375,3235976.575,299268.4375,3235982.782,299268.4375,3235988.989
"134",633,0,306,41.91001127,299140.0246,3235561.733,299160.9796,3235561.733,299181.9346,3235561.733
"3898",8203,0,2282,19.76621076,298488.4375,3238579.53,298488.4375,3238589.413,298488.4375,3238599.296
"4395",10369,0,2574,72.73383204,299118.4375,3235900.517,299118.4375,3235936.883,299118.4375,3235973.25
"511",1855,0,523,15.46052193,299305.6605,3235999.733,299313.3908,3235999.733,299321.121,3235999.733
"4242",10148,0,2477,77.26358081,298878.4375,3235375.779,298878.4375,3235414.411,298878.4375,3235453.042
"2307",5343,0,1674,14.49656861,297877.8755,3239485.733,297885.1238,3239485.733,297892.3721,3239485.733
"166",686,0,313,25.00680675,299042.8815,3235575.733,299055.3849,3235575.733,299067.8883,3235575.733
"4802",10776,0,2674,27.30930139,299318.4375,3235800.824,299318.4375,3235814.478,299318.4375,3235828.133
"94",557,0,296,45.17124955,299148.974,3235541.733,299171.5596,3235541.733,299194.1452,3235541.733
"4456",10430,0,2592,57.67404143,299154.4375,3235534.358,299154.4375,3235563.195,299154.4375,3235592.032
"4392",10366,0,2573,15.90049191,299116.4375,3235997.089,299116.4375,3236005.039,299116.4375,3236012.99
"3727",7894,0,2263,21.82989309,298450.4375,3238490.367,298450.4375,3238501.282,298450.4375,3238512.197
"2524",5560,0,1823,43.33962458,297570.4375,3239097.804,297570.4375,3239119.474,297570.4375,3239141.143
"456",1726,0,510,22.04987432,299344.6975,3235973.733,299355.7224,3235973.733,299366.7474,3235973.733
"2992",6143,0,1974,14.20937158,297872.4375,3239042.004,297872.4375,3239049.109,297872.4375,3239056.214
"4396",10370,0,2574,14.12935177,299118.4375,3236000.194,299118.4375,3236007.258,299118.4375,3236014.323
"3977",8357,0,2292,10.69153767,298508.4375,3237196.014,298508.4375,3237201.36,298508.4375,3237206.706
"3772",7993,0,2270,20.33721794,298464.4375,3237133.256,298464.4375,3237143.425,298464.4375,3237153.593
"2346",5382,0,1685,20.44332957,297601.2695,3239507.733,297611.4912,3239507.733,297621.7128,3239507.733
"4422",10396,0,2582,29.66825254,299134.4375,3236105.342,299134.4375,3236120.176,299134.4375,3236135.01
"1252",4288,0,1215,17.97017531,298296.8507,3238189.733,298305.8358,3238189.733,298314.8209,3238189.733
"2998",6150,0,1975,17.02100177,297874.4375,3239490.104,297874.4375,3239498.614,297874.4375,3239507.125
"1865",4901,0,1484,10.84421392,297854.8816,3239057.733,297860.3037,3239057.733,297865.7258,3239057.733
"558",2032,0,540,17.54537469,299138.9486,3236033.733,299147.7213,3236033.733,299156.494,3236033.733
"2617",5653,0,1857,11.14146394,297638.4375,3239600.097,297638.4375,3239605.668,297638.4375,3239611.239
"1632",4668,0,1381,23.33295539,298419.5736,3238639.733,298431.2401,3238639.733,298442.9066,3238639.733
"195",734,0,320,21.6661538,299137.5768,3235589.733,299148.4099,3235589.733,299159.243,3235589.733
"4742",10716,0,2664,12.12541013,299298.4375,3236117.293,299298.4375,3236123.355,299298.4375,3236129.418
"4320",10294,0,2552,20.36934322,299074.4375,3235517.606,299074.4375,3235527.79,299074.4375,3235537.975
"554",2016,0,538,16.22531611,299272.6053,3236029.733,299280.718,3236029.733,299288.8306,3236029.733
"4702",10676,0,2655,28.76747124,299280.4375,3236017.931,299280.4375,3236032.315,299280.4375,3236046.699
"3051",6237,0,1996,11.56411106,297916.4375,3239197.628,297916.4375,3239203.41,297916.4375,3239209.192
"4028",8493,0,2301,11.8159985,298526.4375,3237694.924,298526.4375,3237700.832,298526.4375,3237706.74
"4374",10348,0,2567,14.34108903,299104.4375,3235991.581,299104.4375,3235998.752,299104.4375,3236005.922
"2499",5535,0,1800,47.37010405,297524.4375,3238997.533,297524.4375,3239021.218,297524.4375,3239044.903
"3604",7673,0,2245,12.86050123,298414.4375,3237161.053,298414.4375,3237167.483,298414.4375,3237173.913
"342",1511,0,481,23.04823957,299299.1946,3235915.733,299310.7187,3235915.733,299322.2428,3235915.733
"2148",5184,0,1617,34.47136659,297686.0431,3239371.733,297703.2788,3239371.733,297720.5144,3239371.733
"4369",10343,0,2566,11.17030707,299102.4375,3235572.909,299102.4375,3235578.494,299102.4375,3235584.079
"2374",5410,0,1702,52.25080852,297776.9697,3239541.733,297803.0951,3239541.733,297829.2205,3239541.733
"2218",5254,0,1645,24.6943767,297921.9344,3239427.733,297934.2816,3239427.733,297946.6288,3239427.733
"1634",4670,0,1382,24.91649711,298419.3408,3238641.733,298431.7991,3238641.733,298444.2573,3238641.733
"4238",10136,0,2475,81.94774695,298874.4375,3235377.515,298874.4375,3235418.489,298874.4375,3235459.462
"1070",4106,0,1117,11.34676011,298468.4083,3237697.733,298474.0816,3237697.733,298479.755,3237697.733
"363",1547,0,485,119.4223674,299077.9286,3235923.733,299137.6398,3235923.733,299197.351,3235923.733
"3535",7542,0,2234,22.44062102,298392.4375,3237184.826,298392.4375,3237196.046,298392.4375,3237207.267
"8",347,0,220,24.48515356,298865.0001,3235389.733,298877.2427,3235389.733,298889.4852,3235389.733
"11",355,0,223,28.58325135,298861.2866,3235395.733,298875.5782,3235395.733,298889.8699,3235395.733
"4635",10609,0,2638,14.35748266,299246.4375,3235858.575,299246.4375,3235865.754,299246.4375,3235872.933
"1712",4748,0,1411,13.77406024,298469.0479,3238699.733,298475.9349,3238699.733,298482.822,3238699.733
"4398",10372,0,2574,21.29241884,299118.4375,3236109.918,299118.4375,3236120.564,299118.4375,3236131.21
"3736",7916,0,2265,19.59749748,298454.4375,3237191.303,298454.4375,3237201.102,298454.4375,3237210.901
"323",1462,0,476,14.83613493,299350.5044,3235905.733,299357.9225,3235905.733,299365.3405,3235905.733
"1866",4902,0,1485,27.21653025,297532.5951,3239059.733,297546.2033,3239059.733,297559.8116,3239059.733
"1566",4602,0,1345,31.821925,298434.2952,3238567.733,298450.2061,3238567.733,298466.1171,3238567.733
"3099",6305,0,2025,25.52721204,297974.4375,3239441.89,297974.4375,3239454.654,297974.4375,3239467.417
"4335",10309,0,2555,25.41583808,299080.4375,3235957.192,299080.4375,3235969.9,299080.4375,3235982.608
"2572",5608,0,1844,22.37563371,297612.4375,3239392.114,297612.4375,3239403.302,297612.4375,3239414.49
"2547",5583,0,1838,53.58081615,297600.4375,3239132.762,297600.4375,3239159.552,297600.4375,3239186.342
"2286",5322,0,1666,11.06163838,298052.7617,3239469.733,298058.2925,3239469.733,298063.8233,3239469.733
"2131",5167,0,1609,19.29890624,297457.5837,3239355.733,297467.2331,3239355.733,297476.8826,3239355.733
"824",3860,0,1002,33.9417395,298503.8738,3237145.733,298520.8447,3237145.733,298537.8155,3237145.733
"4490",10464,0,2602,10.5398259,299174.4375,3236070.736,299174.4375,3236076.006,299174.4375,3236081.276
"1708",4744,0,1410,20.11423409,298389.6624,3238697.733,298399.7195,3238697.733,298409.7766,3238697.733
"3411",7163,0,2204,15.88383153,298332.4375,3238402.675,298332.4375,3238410.616,298332.4375,3238418.558
"2627",5663,0,1860,50.40611133,297644.4375,3239211.089,297644.4375,3239236.292,297644.4375,3239261.495
"237",884,0,355,32.62362785,299047.4353,3235659.733,299063.7471,3235659.733,299080.0589,3235659.733
"2855",5957,0,1933,18.53659966,297790.4375,3239047.46,297790.4375,3239056.728,297790.4375,3239065.996
"3905",8217,0,2283,10.57469776,298490.4375,3238472.381,298490.4375,3238477.669,298490.4375,3238482.956
"2521",5557,0,1820,45.31431483,297564.4375,3239083.497,297564.4375,3239106.154,297564.4375,3239128.811
"3620",7702,0,2247,31.71975168,298418.4375,3238654.882,298418.4375,3238670.742,298418.4375,3238686.602
"4589",10563,0,2625,13.62635733,299220.4375,3236085.705,299220.4375,3236092.519,299220.4375,3236099.332
"3002",6155,0,1976,22.96871419,297876.4375,3239487.215,297876.4375,3239498.699,297876.4375,3239510.183
"2473",5509,0,1777,32.79797132,297478.4375,3239318.53,297478.4375,3239334.929,297478.4375,3239351.328
"2447",5483,0,1764,25.69888819,297452.4375,3239370.106,297452.4375,3239382.956,297452.4375,3239395.805
"3919",8245,0,2285,13.3157983,298494.4375,3237153.745,298494.4375,3237160.403,298494.4375,3237167.061
"102",570,0,298,47.5248258,299146.4099,3235545.733,299170.1723,3235545.733,299193.9347,3235545.733
"2840",5937,0,1930,19.19631105,297784.4375,3239048.614,297784.4375,3239058.212,297784.4375,3239067.81
"2560",5596,0,1841,23.54284151,297606.4375,3239392.739,297606.4375,3239404.51,297606.4375,3239416.282
"4247",10159,0,2479,15.20649459,298882.4375,3235505.762,298882.4375,3235513.365,298882.4375,3235520.968
"3222",6793,0,2161,18.03553828,298246.4375,3238522.658,298246.4375,3238531.675,298246.4375,3238540.693
"2648",5684,0,1864,16.0835462,297652.4375,3239587.148,297652.4375,3239595.189,297652.4375,3239603.231
"3138",6621,0,2134,15.56966075,298192.4375,3238428.77,298192.4375,3238436.555,298192.4375,3238444.34
"3549",7569,0,2236,23.72661597,298396.4375,3238599.668,298396.4375,3238611.531,298396.4375,3238623.394
"3574",7617,0,2240,10.32447607,298404.4375,3238119.115,298404.4375,3238124.277,298404.4375,3238129.439
"3350",7030,0,2193,32.82174781,298310.4375,3238521.92,298310.4375,3238538.331,298310.4375,3238554.742
"3729",7896,0,2263,19.23998677,298450.4375,3238653.196,298450.4375,3238662.816,298450.4375,3238672.436
"4661",10635,0,2645,10.46834704,299260.4375,3236093.755,299260.4375,3236098.99,299260.4375,3236104.224
"335",1498,0,480,16.06908389,299230.3405,3235913.733,299238.3751,3235913.733,299246.4096,3235913.733
"4694",10668,0,2653,22.43956178,299276.4375,3236024.259,299276.4375,3236035.479,299276.4375,3236046.699
"4714",10688,0,2659,22.16628014,299288.4375,3236008.314,299288.4375,3236019.397,299288.4375,3236030.481
"1726",4762,0,1418,13.54896738,298491.7385,3238713.733,298498.513,3238713.733,298505.2875,3238713.733
"89",549,0,295,31.91764853,299041.0546,3235539.733,299057.0134,3235539.733,299072.9722,3235539.733
"3193",6733,0,2152,12.21033456,298228.4375,3238465.102,298228.4375,3238471.208,298228.4375,3238477.313
"1009",4045,0,1087,13.57427253,298409.671,3237637.733,298416.4581,3237637.733,298423.2452,3237637.733
"1367",4403,0,1281,46.66780546,298176.4274,3238439.733,298199.7613,3238439.733,298223.0952,3238439.733
"3606",7675,0,2245,25.92628743,298414.4375,3237679.142,298414.4375,3237692.105,298414.4375,3237705.069
"4005",8430,0,2297,12.95118458,298518.4375,3237109.635,298518.4375,3237116.111,298518.4375,3237122.586
"4679",10653,0,2650,38.56678812,299270.4375,3235915.597,299270.4375,3235934.88,299270.4375,3235954.164
"2523",5559,0,1822,43.50180165,297568.4375,3239093.531,297568.4375,3239115.282,297568.4375,3239137.033
"113",592,0,301,28.44347353,299038.9514,3235551.733,299053.1731,3235551.733,299067.3948,3235551.733
"3909",8228,0,2284,11.19243333,298492.4375,3237155.563,298492.4375,3237161.159,298492.4375,3237166.755
"3688",7822,0,2258,14.14520505,298440.4375,3237132.235,298440.4375,3237139.307,298440.4375,3237146.38
"3543",7556,0,2235,15.62218741,298394.4375,3238449.534,298394.4375,3238457.345,298394.4375,3238465.156
"3028",6188,0,1983,14.80075545,297890.4375,3239031.168,297890.4375,3239038.568,297890.4375,3239045.968
"1383",4419,0,1287,31.03530571,298390.3425,3238451.733,298405.8601,3238451.733,298421.3778,3238451.733
"2920",6045,0,1947,24.59161988,297818.4375,3239532.501,297818.4375,3239544.797,297818.4375,3239557.093
"316",1437,0,473,18.54902899,299094.558,3235899.733,299103.8325,3235899.733,299113.107,3235899.733
"201",746,0,322,11.86251744,299139.0168,3235593.733,299144.9481,3235593.733,299150.8793,3235593.733
"2276",5312,0,1663,23.00099363,297624.7142,3239463.733,297636.2147,3239463.733,297647.7152,3239463.733
"120",607,0,303,19.96067435,298870.0872,3235555.733,298880.0675,3235555.733,298890.0478,3235555.733
"1404",4440,0,1294,13.40305412,298280.1253,3238465.733,298286.8268,3238465.733,298293.5284,3238465.733
"1455",4491,0,1311,37.19323693,298440.5539,3238499.733,298459.1505,3238499.733,298477.7471,3238499.733
"4704",10678,0,2656,75.39898125,299282.4375,3235916.612,299282.4375,3235954.311,299282.4375,3235992.011
"1883",4919,0,1492,22.97446292,297539.1723,3239073.733,297550.6596,3239073.733,297562.1468,3239073.733
"2193",5229,0,1638,27.58312668,297587.3859,3239413.733,297601.1775,3239413.733,297614.969,3239413.733
"1585",4621,0,1352,47.60333385,298256.4785,3238581.733,298280.2802,3238581.733,298304.0819,3238581.733
"3047",6225,0,1992,15.71499526,297908.4375,3239193.277,297908.4375,3239201.135,297908.4375,3239208.992
"3248",6848,0,2173,20.2487588,298270.4375,3238451.591,298270.4375,3238461.716,298270.4375,3238471.84
